Island,CulmenLength,CulmenDepth,FlipperLength,BodyMass,Sex,Year,Species
0.0,1.2012921096577813,0.5785282153582566,-0.049724786920025854,-0.22012461832409375,1,0.0,1.0
0.0,1.2052900758192429,0.4980419513634113,-0.547720050413738,-0.5507521185769688,1,0.0,1.0
0.0,1.0472469588752806,0.4414754266630711,-0.1527235982525431,-0.44955558252822286,1,1.623298126827558,1.0
0.0,1.0059692525070416,0.5710036636870536,0.007919347816838937,-0.346477212821413,1,2.0,1.0
0.0,-0.24555853977280254,-0.030530900085304076,-0.9870939085697438,-1.0770153492258228,0,2.0,1.0
0.0,0.6706562553031556,9.549532922947815,-0.49810227765707615,-0.7338398793572931,0,0.0,1.0
0.0,0.35921456910988475,0.11755021401741028,-1.3775096018995103,-1.0895848625159104,0,0.0,1.0
0.0,0.3101730278145604,0.03299156281952442,-0.8390362723002884,-0.8361061610730149,0,0.0,1.0
0.0,1.0689899697735195,0.10802613480501261,-0.23046425202733925,-0.6516418372912157,1,2.0,1.0
0.0,0.9703354406697728,0.6424729993925575,0.08562653122942024,-0.27259924930914925,1,2.0,1.0
0.0,1.1006591671765609,0.40864095590642635,-0.25026244843940565,-0.41316632893575295,1,2.0,1.0
0.0,0.36709534449085746,0.5037114830247594,-0.5240050702345693,-0.8442129026384743,1,2.0,1.0
0.0,0.8240459007336376,0.13390324691016248,-0.3121949805977481,-0.7492633820544384,1,2.0,1.0
0.0,0.9427971736320149,-0.06319116614282076,-0.21341904117298602,-0.6299896373416537,1,1.7607850486168974,1.0
0.0,0.15730170554617148,0.19548364082138722,-0.6717889107797255,-0.8134920890222168,1,2.0,1.0
0.0,0.7758760210000544,0.10890666876010627,-0.6520169372992346,-0.608376331739122,1,2.0,1.0
0.0,0.8089393010555633,0.13703355991402677,-0.12313997525749754,-0.48150051166613306,1,1.0,1.0
0.0,0.3388416346095508,0.3374821601148381,-0.8685177059039532,-0.9293277469200195,0,0.0,1.0
0.0,1.3565308837003471,0.5434903357479247,-0.4240903725068035,-0.5862789141234628,1,0.0,1.0
0.0,-0.5660015944402591,-0.21681565613209694,-1.025134336607317,-1.2688181358397037,0,0.9745808732559048,1.0
0.0,0.6271176866907165,-0.12287035377338824,-0.18996058656487222,-0.42579578644860816,0,1.0,1.0
0.0,0.3065009359334373,0.5368919840766855,-0.5065254875293341,-0.8713611397104425,1,2.0,1.0
0.0,0.2307882493582889,-0.030530900085304076,-1.260406504800011,-0.7102747367171572,0,0.0,1.0
0.0,0.17286804721664226,-0.020933329035845313,-0.385143874813753,-0.5407409982820635,0,2.0,1.0
0.0,0.9251464454986003,0.6391732943549001,0.44095991709368826,-0.08307278546673869,1,2.0,1.0
0.0,0.44195363534339993,0.1509744113255042,-0.6711656479913723,-0.9175240089404594,0,0.0,1.0
0.0,0.6744753939151131,10.334451271172743,-0.4979218705870207,-0.5730266758620856,0,0.0,1.0
0.0,1.1078340982342858,0.2782082064474734,-0.2963460789845726,-0.7445088793311372,0,2.0,1.0
0.0,0.8867132089784486,0.46983050456798026,-0.27097534844440085,-0.5126714442467691,1,2.0,1.0
0.0,1.3315773143580316,0.7044209482390392,-0.29567611192732024,-0.6443555780878725,1,0.0,1.0
0.0,1.1083101035692193,0.1585307008478699,-0.7675914396234266,-1.0207791084308326,0,1.9230200901712071,1.0
0.0,1.1434430181284831,0.58959986974463,-0.11993077843453631,-0.28792926727743623,1,0.0,1.0
0.0,1.0491620832933855,0.046326653973830616,-0.2242416997693601,-0.6474672180728146,1,2.0,1.0
0.0,1.3658799937580546,0.7732978147462196,-0.5054646496124626,-0.5622899224881835,1,0.0,1.0
0.0,1.124259042075796,0.5020921125435192,-0.3593014879172098,-0.4546020237501258,1,0.0,1.0
0.0,1.4081303125894724,0.6694201538156809,-0.2565859899561962,-0.6542029697444688,0,0.0,1.0
0.0,0.3902012797136392,0.3853088842629978,-0.4442286186248352,-0.15872278306630294,0,0.1285394098122823,1.0
0.0,1.0572023977883682,0.49198160881762865,-0.12949892456396261,-0.36225614163103004,1,2.0,1.0
0.0,1.0848028273562593,0.41289026140795726,-0.16399420125428762,-0.5099192827534466,1,2.0,1.0
0.0,1.1779914275726573,0.43751039268517533,-0.38062951563713343,-0.8105459228412217,0,1.0,1.0
0.0,0.9974844438633274,0.5158975890375951,0.24988938474255373,-0.17835458271789895,1,2.0,1.0
0.0,0.18655371343020138,-0.09667528648098739,-0.5539951073274119,-0.7982292306320933,0,2.0,1.0
0.0,1.0285171147652394,0.37161747948336143,-0.26008022196843744,-0.6051099513432061,1,2.0,1.0
0.0,1.031127359194801,0.047620321113627996,-0.34376060436594447,-0.6571153977285318,1,2.0,1.0
0.0,0.9663273563830205,0.6537619382733046,0.09084866100284997,-0.25190488821630574,1,2.0,1.0
0.0,1.0987330717123653,0.26461938214359,-0.23046425202733925,-0.6011886372688997,1,2.0,1.0
